slug,page_type,source_type,source_label,primary_keyword,title,h1,nav_label,home_label,meta_description,canonical_url,product_filter,seo_content,faq,hero_image,status,priority,show_in_home,show_in_nav,show_in_footer,breadcrumb_parent,related_urls,noindex
custom-metal-pens-australia,product_category,manual,Pens > Metal Pens,custom metal pens australia,Custom Metal Pens Australia | QuirkyPromo,Custom Metal Pens Australia,Metal Pens,Metal Pens,"Shop Metal Pens in Australia with filtered branded product options for corporate gifts, events and promotional campaigns.",/custom-metal-pens-australia,"{""type"":""compound"",""category"":""Pens"",""material"":""Metal""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-plastic-pens-australia,product_category,manual,Pens > Plastic Pens,custom plastic pens australia,Custom Plastic Pens Australia | QuirkyPromo,Custom Plastic Pens Australia,Plastic Pens,Plastic Pens,"Shop Plastic Pens in Australia with filtered branded product options for corporate gifts, events and promotional campaigns.",/custom-plastic-pens-australia,"{""type"":""compound"",""category"":""Pens"",""material"":""Plastic""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-stylus-pens-australia,product_category,subcategory,Pens > Stylus Pens,custom stylus pens australia,Custom Stylus Pens Australia | QuirkyPromo,Custom Stylus Pens Australia,Stylus Pens,Stylus Pens,"Explore Stylus Pens in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-stylus-pens-australia,"{""type"":""subcategory"",""category"":""Pens"",""subcategory"":""Stylus Pens""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-highlighters-australia,product_category,subcategory,Pens > Highlighters,custom highlighters australia,Custom Highlighters Australia | QuirkyPromo,Custom Highlighters Australia,Highlighters,Highlighters,"Explore Highlighters in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-highlighters-australia,"{""type"":""subcategory"",""category"":""Pens"",""subcategory"":""Highlighters""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-markers-australia,product_category,subcategory,Pens > Markers,custom markers australia,Custom Markers Australia | QuirkyPromo,Custom Markers Australia,Markers,Markers,"Explore Markers in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-markers-australia,"{""type"":""subcategory"",""category"":""Pens"",""subcategory"":""Markers""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
eco-pens-australia,product_category,manual,Pens > Eco Pens,eco pens australia,Eco Pens Australia | QuirkyPromo,Eco Pens Australia,Eco Pens,Eco Pens,"Shop Eco Pens in Australia with filtered branded product options for corporate gifts, events and promotional campaigns.",/eco-pens-australia,"{""type"":""compound"",""category"":""Pens"",""is_eco"":true}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-pencils-australia,product_category,subcategory,Pens > Pencils,custom pencils australia,Custom Pencils Australia | QuirkyPromo,Custom Pencils Australia,Pencils,Pencils,"Explore Pencils in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-pencils-australia,"{""type"":""subcategory"",""category"":""Pens"",""subcategory"":""Pencils""}",,[],,draft,5,false,true,false,branded-pens-australia,[],false
custom-power-banks-australia,product_category,subcategory,Technology > Power Banks,custom power banks australia,Custom Power Banks Australia | QuirkyPromo,Custom Power Banks Australia,Power Banks,Power Banks,"Explore Power Banks in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-power-banks-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Power Banks""}",,[],,draft,8,true,true,false,corporate-tech-gifts-australia,[],false
custom-bluetooth-speakers-australia,product_category,subcategory,Technology > Bluetooth Speakers,custom bluetooth speakers australia,Custom Bluetooth Speakers Australia | QuirkyPromo,Custom Bluetooth Speakers Australia,Bluetooth Speakers,Bluetooth Speakers,"Explore Bluetooth Speakers in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-bluetooth-speakers-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Bluetooth Speakers""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
custom-earbuds-australia,product_category,subcategory,Technology > Earbuds & Headphones,custom earbuds australia,Custom Earbuds Australia | QuirkyPromo,Custom Earbuds Australia,Earbuds & Headphones,Earbuds & Headphones,"Explore Earbuds & Headphones in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-earbuds-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Earbuds & Headphones""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
custom-charging-cables-australia,product_category,subcategory,Technology > Charging Cables & Chargers,custom charging cables australia,Custom Charging Cables Australia | QuirkyPromo,Custom Charging Cables Australia,Charging Cables & Chargers,Charging Cables & Chargers,"Explore Charging Cables & Chargers in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-charging-cables-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Charging Cables & Chargers""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
wireless-chargers-australia,product_category,subcategory,Technology > Wireless Chargers,wireless chargers australia,Wireless Chargers Australia | QuirkyPromo,Wireless Chargers Australia,Wireless Chargers,Wireless Chargers,"Explore Wireless Chargers in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/wireless-chargers-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Wireless Chargers""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
custom-phone-accessories-australia,product_category,subcategory,Technology > Phone Accessories,custom phone accessories australia,Custom Phone Accessories Australia | QuirkyPromo,Custom Phone Accessories Australia,Phone Accessories,Phone Accessories,"Explore Phone Accessories in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-phone-accessories-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Phone Accessories""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
custom-usb-drives-australia,product_category,subcategory,Technology > USB Flash Drives,custom usb drives australia,Custom Usb Drives Australia | QuirkyPromo,Custom Usb Drives Australia,USB Flash Drives,USB Flash Drives,"Explore USB Flash Drives in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-usb-drives-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""USB Flash Drives""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
tech-accessories-australia,product_category,subcategory,Technology > Tech Accessories,tech accessories australia,Tech Accessories Australia | QuirkyPromo,Tech Accessories Australia,Tech Accessories,Tech Accessories,"Explore Tech Accessories in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/tech-accessories-australia,"{""type"":""subcategory"",""category"":""Technology"",""subcategory"":""Tech Accessories""}",,[],,draft,5,false,true,false,corporate-tech-gifts-australia,[],false
custom-caps-australia,product_category,subcategory,Headwear > Caps,custom caps australia,Custom Caps Australia | QuirkyPromo,Custom Caps Australia,Caps,Caps,"Explore Caps in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-caps-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Caps""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
custom-beanies-australia,product_category,subcategory,Headwear > Beanies,custom beanies australia,Custom Beanies Australia | QuirkyPromo,Custom Beanies Australia,Beanies,Beanies,"Explore Beanies in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-beanies-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Beanies""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
custom-bucket-hats-australia,product_category,subcategory,Headwear > Bucket Hats,custom bucket hats australia,Custom Bucket Hats Australia | QuirkyPromo,Custom Bucket Hats Australia,Bucket Hats,Bucket Hats,"Explore Bucket Hats in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-bucket-hats-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Bucket Hats""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
custom-wide-brim-hats-australia,product_category,subcategory,Headwear > Wide Brim Hats,custom wide brim hats australia,Custom Wide Brim Hats Australia | QuirkyPromo,Custom Wide Brim Hats Australia,Wide Brim Hats,Wide Brim Hats,"Explore Wide Brim Hats in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-wide-brim-hats-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Wide Brim Hats""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
straw-hats-australia,product_category,subcategory,Headwear > Straw Hats,straw hats australia,Straw Hats Australia | QuirkyPromo,Straw Hats Australia,Straw Hats,Straw Hats,"Explore Straw Hats in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/straw-hats-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Straw Hats""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
custom-visors-australia,product_category,subcategory,Headwear > Visors,custom visors australia,Custom Visors Australia | QuirkyPromo,Custom Visors Australia,Visors,Visors,"Explore Visors in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-visors-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Visors""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
novelty-headwear-australia,product_category,subcategory,Headwear > Novelty Headwear,novelty headwear australia,Novelty Headwear Australia | QuirkyPromo,Novelty Headwear Australia,Novelty Headwear,Novelty Headwear,"Explore Novelty Headwear in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/novelty-headwear-australia,"{""type"":""subcategory"",""category"":""Headwear"",""subcategory"":""Novelty Headwear""}",,[],,draft,5,false,true,false,custom-headwear-australia,[],false
custom-gift-boxes-australia,product_category,subcategory,Packaging > Gift Boxes,custom gift boxes australia,Custom Gift Boxes Australia | QuirkyPromo,Custom Gift Boxes Australia,Gift Boxes,Gift Boxes,"Explore Gift Boxes in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-gift-boxes-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Gift Boxes""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
custom-gift-bags-australia,product_category,subcategory,Packaging > Gift Bags,custom gift bags australia,Custom Gift Bags Australia | QuirkyPromo,Custom Gift Bags Australia,Gift Bags,Gift Bags,"Explore Gift Bags in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-gift-bags-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Gift Bags""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
gift-tubes-australia,product_category,subcategory,Packaging > Gift Tubes,gift tubes australia,Gift Tubes Australia | QuirkyPromo,Gift Tubes Australia,Gift Tubes,Gift Tubes,"Explore Gift Tubes in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/gift-tubes-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Gift Tubes""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
custom-pouches-australia,product_category,subcategory,Packaging > Pouches,custom pouches australia,Custom Pouches Australia | QuirkyPromo,Custom Pouches Australia,Pouches,Pouches,"Explore Pouches in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-pouches-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Pouches""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
custom-tissue-paper-australia,product_category,subcategory,Packaging > Tissue & Wrapping,custom tissue paper australia,Custom Tissue Paper Australia | QuirkyPromo,Custom Tissue Paper Australia,Tissue & Wrapping,Tissue & Wrapping,"Explore Tissue & Wrapping in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-tissue-paper-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Tissue & Wrapping""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
ribbons-and-gift-tags-australia,product_category,subcategory,Packaging > Ribbons & Gift Tags,ribbons and gift tags australia,Ribbons and Gift Tags Australia | QuirkyPromo,Ribbons and Gift Tags Australia,Ribbons & Gift Tags,Ribbons & Gift Tags,"Explore Ribbons & Gift Tags in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/ribbons-and-gift-tags-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Ribbons & Gift Tags""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
greeting-cards-australia,product_category,subcategory,Packaging > Greeting & Gift Cards,greeting cards australia,Greeting Cards Australia | QuirkyPromo,Greeting Cards Australia,Greeting & Gift Cards,Greeting & Gift Cards,"Explore Greeting & Gift Cards in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/greeting-cards-australia,"{""type"":""subcategory"",""category"":""Packaging"",""subcategory"":""Greeting & Gift Cards""}",,[],,draft,5,false,true,false,custom-packaging-australia,[],false
custom-lip-balm-australia,product_category,subcategory,Personal Care > Lip Balms,custom lip balm australia,Custom Lip Balm Australia | QuirkyPromo,Custom Lip Balm Australia,Lip Balms,Lip Balms,"Explore Lip Balms in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-lip-balm-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Lip Balms""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
custom-hand-sanitiser-australia,product_category,subcategory,Personal Care > Hand Sanitiser,custom hand sanitiser australia,Custom Hand Sanitiser Australia | QuirkyPromo,Custom Hand Sanitiser Australia,Hand Sanitiser,Hand Sanitiser,"Explore Hand Sanitiser in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-hand-sanitiser-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Hand Sanitiser""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
custom-face-masks-australia,product_category,subcategory,Personal Care > Face Masks,custom face masks australia,Custom Face Masks Australia | QuirkyPromo,Custom Face Masks Australia,Face Masks,Face Masks,"Explore Face Masks in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-face-masks-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Face Masks""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
sunscreen-australia,product_category,subcategory,Personal Care > Sunscreen & Lotions,sunscreen australia,Sunscreen Australia | QuirkyPromo,Sunscreen Australia,Sunscreen & Lotions,Sunscreen & Lotions,"Explore Sunscreen & Lotions in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/sunscreen-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Sunscreen & Lotions""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
first-aid-kits-australia,product_category,subcategory,Personal Care > First Aid,first aid kits australia,First Aid Kits Australia | QuirkyPromo,First Aid Kits Australia,First Aid,First Aid,"Explore First Aid in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/first-aid-kits-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""First Aid""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
manicure-sets-australia,product_category,subcategory,Personal Care > Manicure Sets,manicure sets australia,Manicure Sets Australia | QuirkyPromo,Manicure Sets Australia,Manicure Sets,Manicure Sets,"Explore Manicure Sets in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/manicure-sets-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Manicure Sets""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
compact-mirrors-australia,product_category,subcategory,Personal Care > Mirrors & Beauty Accessories,compact mirrors australia,Compact Mirrors Australia | QuirkyPromo,Compact Mirrors Australia,Mirrors & Beauty Accessories,Mirrors & Beauty Accessories,"Explore Mirrors & Beauty Accessories in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/compact-mirrors-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Mirrors & Beauty Accessories""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
bath-and-body-gifts-australia,product_category,subcategory,Personal Care > Bath & Body,bath and body gifts australia,Bath and Body Gifts Australia | QuirkyPromo,Bath and Body Gifts Australia,Bath & Body,Bath & Body,"Explore Bath & Body in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/bath-and-body-gifts-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Bath & Body""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
grooming-products-australia,product_category,subcategory,Personal Care > Grooming,grooming products australia,Grooming Products Australia | QuirkyPromo,Grooming Products Australia,Grooming,Grooming,"Explore Grooming in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/grooming-products-australia,"{""type"":""subcategory"",""category"":""Personal Care"",""subcategory"":""Grooming""}",,[],,draft,5,false,true,false,branded-personal-care-products-australia,[],false
custom-pet-accessories-australia,product_category,subcategory,Pet > Pet Accessories,custom pet accessories australia,Custom Pet Accessories Australia | QuirkyPromo,Custom Pet Accessories Australia,Pet Accessories,Pet Accessories,"Explore Pet Accessories in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-pet-accessories-australia,"{""type"":""subcategory"",""category"":""Pet"",""subcategory"":""Pet Accessories""}",,[],,draft,5,false,false,false,branded-pet-products-australia,[],false
promotional-confectionery-australia,product_category,category,Confectionery,promotional confectionery australia,Promotional Confectionery Australia | QuirkyPromo,Promotional Confectionery Australia,Confectionery,Confectionery,"Browse promotional confectionery in Australia, including branded lollies, chocolates and mints for businesses and events.",/promotional-confectionery-australia,"{""type"":""category"",""category"":""Confectionery""}",,[],,draft,3,false,false,false,,[],false
custom-stress-balls-australia,product_category,subcategory,Toys & Games > Stress Balls & Toys,custom stress balls australia,Custom Stress Balls Australia | QuirkyPromo,Custom Stress Balls Australia,Stress Balls & Toys,Stress Balls & Toys,"Explore Stress Balls & Toys in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-stress-balls-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Stress Balls & Toys""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
custom-plush-toys-australia,product_category,subcategory,Toys & Games > Plush Toys,custom plush toys australia,Custom Plush Toys Australia | QuirkyPromo,Custom Plush Toys Australia,Plush Toys,Plush Toys,"Explore Plush Toys in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-plush-toys-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Plush Toys""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
wooden-toys-and-models-australia,product_category,subcategory,Toys & Games > Wooden Toys & Models,wooden toys and models australia,Wooden Toys and Models Australia | QuirkyPromo,Wooden Toys and Models Australia,Wooden Toys & Models,Wooden Toys & Models,"Explore Wooden Toys & Models in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/wooden-toys-and-models-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Wooden Toys & Models""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
custom-games-and-puzzles-australia,product_category,subcategory,Toys & Games > Games & Puzzles,custom games and puzzles australia,Custom Games and Puzzles Australia | QuirkyPromo,Custom Games and Puzzles Australia,Games & Puzzles,Games & Puzzles,"Explore Games & Puzzles in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/custom-games-and-puzzles-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Games & Puzzles""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
outdoor-toys-australia,product_category,subcategory,Toys & Games > Outdoor Toys,outdoor toys australia,Outdoor Toys Australia | QuirkyPromo,Outdoor Toys Australia,Outdoor Toys,Outdoor Toys,"Explore Outdoor Toys in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/outdoor-toys-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Outdoor Toys""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
colouring-sets-australia,product_category,subcategory,Toys & Games > Colouring & Kids Sets,colouring sets australia,Colouring Sets Australia | QuirkyPromo,Colouring Sets Australia,Colouring & Kids Sets,Colouring & Kids Sets,"Explore Colouring & Kids Sets in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/colouring-sets-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Colouring & Kids Sets""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
novelty-toys-australia,product_category,subcategory,Toys & Games > Novelty Toys,novelty toys australia,Novelty Toys Australia | QuirkyPromo,Novelty Toys Australia,Novelty Toys,Novelty Toys,"Explore Novelty Toys in Australia, with branded and custom options for corporate gifts, events and promotional campaigns.",/novelty-toys-australia,"{""type"":""subcategory"",""category"":""Toys & Games"",""subcategory"":""Novelty Toys""}",,[],,draft,5,false,true,false,promotional-toys-and-games-australia,[],false
custom-merch-kits-australia,collection,collection,Custom Merch Kits,custom merch kits Australia,Custom Merch Kits Australia | Branded Kits & Bundles,Custom Merch Kits Australia,Custom Merch Kits,Custom Merch Kits,"Build branded merch kits, gift sets and event bundles using products from QuirkyPromo categories, with options for packaging and custom quote support.",/custom-merch-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""employee_onboarding"",""conference_event"",""office_school"",""wellness_care"",""beach_outdoor"",""food_drink_gifting"",""eco_sustainable"",""tech_gift_set"",""premium_corporate_gift"",""general_corporate_gifting""],""offer_types"":[""prebuilt_kit"",""prebuilt_bundle"",""gift_set"",""hamper"",""custom_kit_template""],""include_all_kit_candidates"":true}",,[],,draft,100,false,true,true,,[],false
employee-onboarding-kits-australia,collection,collection,Employee Onboarding Kits,employee onboarding kits Australia,Employee Onboarding Kits Australia | Branded Welcome Packs,Employee Onboarding Kits Australia,Employee Onboarding Kits,Employee Onboarding Kits,"Create branded employee onboarding kits with notebooks, pens, drink bottles, bags, apparel, tech gifts and custom packaging.",/employee-onboarding-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""employee_onboarding"",""office_school""],""offer_types"":[""prebuilt_kit"",""prebuilt_bundle"",""gift_set"",""custom_kit_template""]}",,[],,draft,95,false,true,true,custom-merch-kits-australia,[],false
conference-event-kits-australia,collection,collection,Conference & Event Kits,conference event kits Australia,Conference Event Kits Australia | Branded Event Packs,Conference & Event Kits Australia,Conference & Event Kits,Conference & Event Kits,"Plan branded conference kits and event packs with lanyards, tote bags, notebooks, pens, drink bottles and practical giveaway items.",/conference-event-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""conference_event""],""offer_types"":[""prebuilt_kit"",""prebuilt_bundle"",""gift_set"",""custom_kit_template""]}",,[],,draft,90,false,true,true,custom-merch-kits-australia,[],false
corporate-gift-sets-australia,collection,collection,Corporate Gift Sets,corporate gift sets Australia,Corporate Gift Sets Australia | Branded Gift Boxes & Hampers,Corporate Gift Sets Australia,Corporate Gift Sets,Corporate Gift Sets,"Source branded corporate gift sets and hampers with drinkware, barware, homewares, confectionery and premium packaging options.",/corporate-gift-sets-australia,"{""type"":""kit_collection"",""kit_themes"":[""food_drink_gifting"",""general_corporate_gifting"",""premium_corporate_gift""],""offer_types"":[""gift_set"",""hamper"",""prebuilt_kit"",""custom_kit_template""]}",,[],,draft,96,false,true,true,custom-merch-kits-australia,[],false
wellness-gift-packs-australia,collection,collection,Wellness Gift Packs,wellness gift packs Australia,Wellness Gift Packs Australia | Branded Care Packs,Wellness Gift Packs Australia,Wellness Gift Packs,Wellness Gift Packs,"Create branded wellness gift packs and care kits with personal care items, drinkware, packaging and practical promotional products.",/wellness-gift-packs-australia,"{""type"":""kit_collection"",""kit_themes"":[""wellness_care""],""offer_types"":[""prebuilt_kit"",""gift_set"",""custom_kit_template""]}",,[],,draft,82,false,true,true,custom-merch-kits-australia,[],false
eco-merch-kits-australia,collection,collection,Eco Merch Kits,eco merch kits Australia,Eco Merch Kits Australia | Sustainable Branded Bundles,Eco Merch Kits Australia,Eco Merch Kits,Eco Merch Kits,"Build eco merch kits with reusable bags, drinkware, notebooks, pens, packaging and sustainable branded product options.",/eco-merch-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""eco_sustainable""],""offer_types"":[""prebuilt_kit"",""gift_set"",""custom_kit_template""]}",,[],,draft,80,false,true,true,custom-merch-kits-australia,[],false
tech-gift-sets-australia,collection,collection,Tech Gift Sets,tech gift sets Australia,Tech Gift Sets Australia | Branded Technology Bundles,Tech Gift Sets Australia,Tech Gift Sets,Tech Gift Sets,"Source branded tech gift sets with chargers, speakers, earbuds, power banks, office items and custom packaging options.",/tech-gift-sets-australia,"{""type"":""kit_collection"",""kit_themes"":[""tech_gift_set""],""offer_types"":[""gift_set"",""prebuilt_kit"",""custom_kit_template""]}",,[],,draft,86,false,true,false,custom-merch-kits-australia,[],false
outdoor-event-kits-australia,collection,collection,Outdoor Event Kits,outdoor event kits Australia,Outdoor Event Kits Australia | Beach & Summer Merch Packs,Outdoor Event Kits Australia,Outdoor Event Kits,Outdoor Event Kits,"Create outdoor event kits and beach merch packs with bags, drinkware, towels, sunglasses, picnic gear and branded summer items.",/outdoor-event-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""beach_outdoor""],""offer_types"":[""prebuilt_kit"",""gift_set"",""custom_kit_template""]}",,[],,draft,78,false,true,false,custom-merch-kits-australia,[],false
new-home-gift-kits-australia,landing,collection,New Home Gift Kits,new home gift kits Australia,New Home Gift Kits Australia | Settlement Gift Packs,New Home Gift Kits Australia,New Home Gift Kits,New Home Gift Kits,"Create new home gift kits for property handovers with homewares, drinkware, barware, confectionery and branded packaging.",/new-home-gift-kits-australia,"{""type"":""kit_template"",""kit_themes"":[""new_home""],""offer_types"":[""custom_kit_template""],""source"":""manual_template_from_existing_categories""}",,[],,draft,84,false,true,false,custom-merch-kits-australia,[],false
premium-corporate-gift-sets-australia,collection,collection,Premium Corporate Gift Sets,premium corporate gift sets Australia,Premium Corporate Gift Sets Australia | Executive Branded Gifts,Premium Corporate Gift Sets Australia,Premium Corporate Gift Sets,Premium Corporate Gift Sets,"Plan premium corporate gift sets and executive branded gifts with quality drinkware, tech, barware, homewares and packaging.",/premium-corporate-gift-sets-australia,"{""type"":""kit_collection"",""kit_themes"":[""premium_corporate_gift""],""offer_types"":[""gift_set"",""hamper"",""custom_kit_template""]}",,[],,draft,76,false,false,true,custom-merch-kits-australia,[],false
office-and-school-kits-australia,collection,collection,Office & School Kits,office kits Australia,Office & School Kits Australia | Branded Stationery Packs,Office & School Kits Australia,Office & School Kits,Office & School Kits,"Create branded office kits and school packs with notebooks, pens, bags, stationery and packaging options.",/office-and-school-kits-australia,"{""type"":""kit_collection"",""kit_themes"":[""office_school""],""offer_types"":[""prebuilt_kit"",""gift_set"",""custom_kit_template""]}",,[],,draft,62,false,false,false,custom-merch-kits-australia,[],false
